,Indicator,NFHS_5,NFHS_4
47,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,269","2,491"
48,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(9.0),5.1
50,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),74.9,na
52,Institutional births (%),77.2,72.6
53,Institutional births in public facility (%),48.8,42.4
54,Home births that were conducted by skilled health personnel (%),8.1,12.1
55,Births attended by skilled health personnel (%),84.2,82.5
56,Births delivered by caesarean section (%),17.0,13.9
57,Births in a private health facility that were delivered by caesarean section (%),40.8,28.9
58,Births in a public health facility that were delivered by caesarean section (%),11.1,12.2
61,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),56.6,40.0
62,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(69.1),(71.0)
63,Children age 12-23 months who have received BCG (%),87.1,95.3
64,Children age 12-23 months who have received 3 doses of polio vaccine (%),62.3,54.2
65,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),67.4,69.9
66,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),67.7,85.1
67,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),18.9,na
68,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),5.2,na
69,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),51.9,44.3
70,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),55.7,79.7
71,Children age 12-23 months who received most of their vaccinations in a public health facility (%),90.4,96.4
72,Children age 12-23 months who received most of their vaccinations in a private health facility (%),9.6,3.6
74,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),15.7,11.1
75,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(55.6),(63.3)
76,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(23.2),(15.9)
77,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(75.2),(80.0)
78,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.1,2.1
80,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),75.2,(94.7)
82,Children under age 3 years breastfed within one hour of birth (%),46.3,55.1
83,Children under age 6 months exclusively breastfed (%),(63.4),*
84,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
85,Breastfeeding children age 6-23 months receiving an adequate diet  (%),12.6,19.8
86,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
87,Total children age 6-23 months receiving an adequate diet  (%),11.4,17.1
88,Children under 5 years who are stunted (height-for-age) (%),37.6,39.6
89,Children under 5 years who are wasted (weight-for-height) (%),38.9,30.3
90,Children under 5 years who are severely wasted (weight-for-height) (%),18.1,11.3
91,Children under 5 years who are underweight (weight-for-age) (%),46.0,47.5
92,Children under 5 years who are overweight (weight-for-height) (%),0.2,2.1
94,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),26.5,30.1
95,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),23.9,14.0
96,Women who have high risk waist-to-hip ratio (≥0.85) (%),30.5,na
98,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.2,67.0
99,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),60.8,53.1
100,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(70.6),(65.0)
101,All women age 15-49 years who are anaemic (%),61.2,53.5
102,All women age 15-19 years who are anaemic (%),59.8,56.1
105,Women - Blood sugar level - high (141-160 mg/dl)(%),5.5,na
106,Women - Blood sugar level - very high (>160 mg/dl)(%),6.3,na
107,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.4,na
109,Men - Blood sugar level - high (141-160 mg/dl)(%),6.7,na
110,Men - Blood sugar level - very high (>160 mg/dl) (%),6.1,na
111,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.3,na
114,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.4,na
115,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.8,na
117,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.4,na
119,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.8,na
120,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.3,na
122,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),25.1,na
124,Ever undergone a screening test for cervical cancer (%),0.4,na
125,Ever undergone a breast examination for breast cancer (%),0.3,na
126,Ever undergone an oral cavity examination for oral cancer (%),0.2,na
128,Women age 15 years and above who use any kind of tobacco (%),,
129,Men age 15 years and above who use any kind of tobacco (%),15.6,na
130,Women age 15 years and above who consume alcohol (%),38.2,na
131,Men age 15 years and above who consume alcohol (%),0.5,na
