,Indicator,NFHS-5,NFHS-4
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),1.9,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),49.1,53.9
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),27.5,27.4
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.6,100.0
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.1,0.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.5,5.3
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(20.7)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(19.2)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(12.6)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.8,1.1
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(13.8),*
66,Children under age 3 years breastfed within one hour of birth (%),69.4,53.0
67,Children under age 6 months exclusively breastfed (%),(27.1),(73.2)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(71.4),(47.6)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),14.8,9.4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(8.4),(6.4)
71,Total children age 6-23 months receiving an adequate diet  (%),13.0,8.7
72,Children under 5 years who are stunted (height-for-age) (%),37.1,35.5
73,Children under 5 years who are wasted (weight-for-height) (%),24.6,11.8
74,Children under 5 years who are severely wasted (weight-for-height) (%),10.3,4.2
75,Children under 5 years who are underweight (weight-for-age) (%),34.2,20.3
76,Children under 5 years who are overweight (weight-for-height) (%),5.5,2.8
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.9,11.7
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),10.8,7.3
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),58.8,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),38.8,28.8
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),29.3,35.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),20.0,(37.9)
83,All women age 15-49 years who are anaemic (%),28.8,35.6
84,All women age 15-19 years who are anaemic (%),28.5,36.8
85,Women - Blood sugar level - high (141-160 mg/dl)(%),4.3,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),1.9,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.4,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),7.0,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),3.4,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.5,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.3,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.8,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.4,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.1,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.8,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.3,na
97,Ever undergone a screening test for cervical cancer (%),0.9,na
98,Ever undergone a breast examination for breast cancer (%),0.7,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.5,na
100,Women age 15 years and above who use any kind of tobacco (%),14.9,na
101,Men age 15 years and above who use any kind of tobacco (%),50.2,na
102,Women age 15 years and above who consume alcohol (%),0.6,na
103,Men age 15 years and above who consume alcohol (%),18.5,na
