,Indicator,NFHS-5,NFHS-4
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),100.0,75.6
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),44.2,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),100.0,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),100.0,77.1
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),89.6,62.2
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.0,98.5
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.5
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),8.3,2.4
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(57.6),*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(65.7),*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(53.9),*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.4,1.4
65,health provider (%),*,(73.9)
66,Children under age 3 years breastfed within one hour of birth (%),85.9,71.0
67,Children under age 6 months exclusively breastfed (%),(82.0),(70.2)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),17.7,2.9
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),17.2,3.4
72,Children under 5 years who are stunted (height-for-age) (%),43.1,40.3
73,Children under 5 years who are wasted (weight-for-height) (%),15.9,28.5
74,Children under 5 years who are severely wasted (weight-for-height) (%),6.8,8.3
75,Children under 5 years who are underweight (weight-for-age) (%),33.5,44.4
76,Children under 5 years who are overweight (weight-for-height) (%),3.7,3.3
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),27.2,34.5
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),9.2,10.2
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),56.1,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),69.7,71.4
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),58.2,63.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(59.3),(60.5)
83,All women age 15-49 years who are anaemic (%),58.2,63.3
84,All women age 15-19 years who are anaemic (%),60.4,62.5
85,Blood sugar level - high (141-160 mg/dl)(%),5.0,na
86,Blood sugar level - very high (>160 mg/dl)(%),2.9,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.1,na
88,Blood sugar level - high (141-160 mg/dl)(%),7.0,na
89,Blood sugar level - very high (>160 mg/dl) (%),5.3,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.7,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.5,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.7,na
93,blood pressure (%),21.1,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.4,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.4,na
96,blood pressure (%),24.5,na
97,Ever undergone a screening test for cervical cancer (%),0.0,na
98,Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.2,na
100,Women age 15 years and above who use any kind of tobacco (%),32.7,na
101,Men age 15 years and above who use any kind of tobacco (%),58.0,na
102,Women age 15 years and above who consume alcohol (%),11.5,na
103,Men age 15 years and above who consume alcohol (%),37.3,na
