,Indicator,NFHS-5,NFHS-4
93,blood pressure (%),10.4,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.0,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),1.6,na
96,blood pressure (%),11.5,na
97,Ever undergone a screening test for cervical cancer (%),0.1,na
98,Ever undergone a breast examination for breast cancer (%),0.1,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.1,na
100,Women age 15 years and above who use any kind of tobacco (%),6.5,na
101,Men age 15 years and above who use any kind of tobacco (%),44.2,na
102,Women age 15 years and above who consume alcohol (%),0.5,na
103,Men age 15 years and above who consume alcohol (%),9.9,na
